N;M;seed;LP_median_objval;LP_median_CPU;INT_median_objval;INT_median_nodes;INT_median_CPU;median_ranking;LP_gap_median;LP_mean_objval;LP_mean_CPU;INT_mean_objval;INT_mean_nodes;INT_mean_CPU;mean_ranking;LP_gap_mean;rowgen_objval;rowgen_nodes;rowgen_iterations;rowgen_constrs;rowgen_CPU;actual_error;approx_error;ratio_error;theta_median;theta_mean;weighted_Kendall;normal_Kendall
21;10;609;212.0;0.01993727684020996;212.0;1;0.01942157745361328;[3, 16, 6, 13, 10, 17, 11, 9, 19, 18, 15, 12, 7, 21, 4, 5, 8, 2, 20, 1, 14];0.0;-198.42380952380955;1.076514482498169;-198.42380952380955;1;1.2036218643188477;[3, 16, 6, 13, 10, 17, 9, 11, 19, 18, 15, 12, 7, 21, 4, 20, 5, 2, 1, 8, 14];0.0;-198.42380952380938;1;3;18;0.05831456184387207;0.001342918502971191;0.3140291667276747;0.004276413292959397;171578.0;171073.99999999895;40.0;0.012987012987012988
21;10;610;256.0;0.02005934715270996;256.0;1;0.019569873809814453;[6, 8, 18, 9, 16, 11, 21, 13, 4, 5, 3, 7, 2, 20, 19, 17, 1, 15, 12, 10, 14];0.0;-124.83547368421021;1.1093685626983643;-125.2928571428572;1;12.854725360870361;[6, 8, 9, 13, 4, 5, 18, 11, 3, 2, 7, 15, 16, 21, 20, 10, 19, 12, 14, 17, 1];-0.0036505150339535275;-125.29285714285719;1;6;45;14.198256731033325;0.0025666332243058365;0.3034652722795306;0.008457749399218362;159830.0;158048.0;431.5;0.1400974025974026
21;20;611;572.0;0.019809722900390625;572.0;1;0.019282817840576172;[3, 1, 2, 16, 15, 9, 4, 18, 11, 7, 8, 13, 20, 10, 5, 17, 12, 6, 21, 14, 19];0.0;-172.26624812445698;2.3613171577453613;-172.5119047619047;1;19.438638925552368;[9, 3, 1, 2, 16, 15, 4, 11, 8, 13, 20, 10, 18, 5, 17, 6, 12, 21, 7, 14, 19];-0.0014239981744260666;-172.51190476190473;1;5;67;10.72667121887207;0.00211091947309916;0.30038068608284524;0.007027480696668249;311754.0;305189.9999999875;262.5;0.08522727272727272
21;20;612;272.0;0.020467281341552734;272.0;1;0.019639968872070312;[2, 21, 19, 1, 15, 5, 11, 20, 12, 9, 18, 17, 4, 14, 16, 8, 6, 13, 10, 3, 7];0.0;-445.0871632043581;2.3547050952911377;-445.61190476190484;1;21.13996934890747;[2, 19, 21, 1, 11, 20, 9, 18, 4, 17, 15, 12, 14, 16, 8, 6, 5, 10, 13, 3, 7];-0.0011775752665923456;-445.61190476190495;3;4;58;7.801041603088379;0.0030243317459284214;0.2949202969729792;0.010254742643926987;301144.0;295608.0;334.5;0.1086038961038961
21;20;613;370.0;0.020562171936035156;370.0;1;0.019974470138549805;[5, 11, 15, 19, 10, 16, 2, 9, 13, 17, 1, 12, 7, 3, 14, 8, 6, 21, 18, 20, 4];0.0;-333.13869900771755;2.4023959636688232;-333.59047619047624;1;18.004083395004272;[5, 11, 2, 15, 19, 10, 9, 16, 13, 17, 1, 12, 7, 3, 14, 6, 8, 21, 18, 20, 4];-0.0013542868127348617;-333.5904761904761;3;7;90;16.341106414794922;0.0003944159588473717;0.28956849089268827;0.0013620817570014516;293374.0;292252.0;94.5;0.03068181818181818
21;20;614;360.0;0.020097732543945312;360.0;1;0.01944279670715332;[13, 3, 12, 9, 1, 5, 19, 4, 7, 2, 18, 17, 21, 11, 8, 15, 16, 20, 10, 6, 14];0.0;-353.94669514386044;2.4427196979522705;-355.22619047619037;1;49.72816729545593;[13, 3, 12, 1, 21, 9, 5, 19, 7, 2, 18, 17, 16, 20, 10, 11, 8, 14, 4, 15, 6];-0.0036019172196023463;-355.2261904761904;3;9;121;43.466965436935425;0.002225119028531952;0.29507198811706037;0.007540936171986639;299568.0;291268.0;328.5;0.10665584415584416
21;20;615;261.0;0.02079916000366211;260.0;1;0.020511388778686523;[5, 1, 17, 21, 19, 12, 18, 10, 9, 11, 15, 16, 8, 20, 7, 4, 14, 2, 3, 6, 13];0.0038461538461538325;-437.78065009702925;2.37798810005188;-437.8714285714286;1;13.622727155685425;[1, 17, 16, 14, 5, 12, 10, 9, 21, 19, 18, 11, 15, 8, 20, 4, 7, 2, 3, 6, 13];-0.00020731764731840574;-437.87142857142857;1;6;80;8.667856931686401;0.005786253887900328;0.2922378864405839;0.01979980747320644;294854.0;289022.0;529.5;0.1719155844155844
21;20;616;278.0;0.019917964935302734;278.0;1;0.019454479217529297;[1, 16, 6, 21, 19, 14, 12, 10, 2, 4, 20, 18, 9, 7, 15, 5, 17, 3, 11, 13, 8];0.0;-434.16085292634847;2.3728513717651367;-434.8357142857144;1;17.787627935409546;[1, 16, 6, 14, 21, 15, 19, 12, 10, 2, 9, 20, 18, 5, 4, 7, 17, 3, 11, 13, 8];-0.0015519915618580349;-434.83571428571435;5;6;87;10.439073085784912;0.0013066304575051202;0.2922249459745524;0.004471317303687361;297902.0;294443.9999999986;234.5;0.07613636363636364
21;20;617;186.0;0.02006244659423828;186.0;1;0.01930403709411621;[17, 21, 7, 15, 19, 13, 9, 14, 8, 11, 1, 20, 6, 12, 5, 18, 16, 2, 10, 3, 4];0.0;-517.3044454490656;2.3790700435638428;-517.4785714285714;0;13.268348693847656;[17, 21, 19, 7, 14, 13, 15, 8, 9, 11, 1, 20, 6, 12, 5, 18, 16, 2, 10, 3, 4];-0.0003364892560190347;-517.4785714285715;1;5;60;8.653671264648438;0.0009108647783632184;0.29049292466126697;0.0031355833517299745;293702.0;292210.0;119.0;0.038636363636363635
21;20;618;262.0;0.02071237564086914;262.0;1;0.01982259750366211;[20, 1, 16, 14, 21, 3, 7, 18, 17, 6, 19, 13, 9, 10, 2, 11, 8, 5, 15, 12, 4];0.0;-446.74446316262345;2.407266855239868;-447.4571428571429;1;29.056184768676758;[20, 1, 16, 14, 3, 7, 19, 13, 9, 21, 2, 18, 17, 10, 11, 6, 8, 12, 5, 15, 4];-0.0015927328592160173;-447.45714285714286;1;7;94;21.35613489151001;0.0035563582445636843;0.29423910962135613;0.01208662658454959;298106.0;293040.0;274.0;0.08896103896103896
21;20;619;306.0;0.02019333839416504;306.0;1;0.019884586334228516;[14, 13, 20, 21, 2, 18, 11, 12, 3, 4, 6, 1, 19, 10, 9, 16, 15, 17, 5, 8, 7];0.0;-427.3730133308929;2.4910383224487305;-428.6595238095236;1;52.225393772125244;[14, 13, 20, 21, 2, 18, 11, 12, 3, 4, 6, 15, 1, 19, 10, 17, 9, 5, 8, 16, 7];-0.0030012408617389186;-428.6595238095237;5;9;107;44.77353501319885;0.0005661239701028054;0.2974878702850859;0.0019030153046585817;306508.0;305260.00000000023;67.0;0.021753246753246754
21;20;620;368.0;0.01996898651123047;368.0;1;0.019675016403198242;[12, 5, 6, 14, 9, 2, 19, 4, 20, 18, 7, 3, 16, 8, 13, 11, 10, 15, 1, 21, 17];0.0;-339.0785147538963;2.339583158493042;-339.71904761904545;1;20.32295536994934;[12, 5, 19, 6, 14, 9, 4, 2, 20, 18, 7, 3, 16, 8, 11, 13, 10, 15, 1, 21, 17];-0.0018854782198360898;-339.7190476190475;1;5;73;9.93665337562561;0.0005216151201810071;0.2906436825066755;0.0017946893449818117;295194.0;294818.0000000007;95.5;0.031006493506493506
21;30;621;464.0;0.020545005798339844;464.0;1;0.020038604736328125;[15, 14, 2, 10, 18, 13, 5, 16, 12, 3, 21, 20, 8, 4, 19, 7, 1, 6, 17, 9, 11];0.0;-628.5671428571427;3.387716770172119;-628.6690476190477;1;7.636902809143066;[15, 14, 16, 2, 13, 5, 12, 10, 3, 18, 21, 20, 8, 4, 19, 7, 1, 6, 9, 17, 11];-0.00016209603811556672;-628.6690476190477;1;4;75;1.7913079261779785;0.0010221161296727344;0.2957211000423153;0.00345635170952116;456350.0;454400.0;208.5;0.0676948051948052
21;30;622;298.0;0.020766258239746094;298.0;1;0.02007913589477539;[4, 17, 14, 5, 6, 15, 9, 18, 21, 1, 2, 8, 10, 20, 16, 11, 7, 12, 3, 13, 19];0.0;-655.035661543098;3.8949804306030273;-656.6285714285716;1;42.084447383880615;[4, 17, 14, 18, 20, 5, 11, 6, 15, 9, 10, 21, 1, 2, 16, 7, 8, 13, 12, 3, 19];-0.0024258918280209985;-656.6285714285715;1;5;98;14.776928901672363;0.0011477366632999253;0.2762924833476088;0.00415406401721011;398700.0;395824.0;397.5;0.12905844155844157
21;30;623;422.0;0.020184755325317383;422.0;1;0.01945662498474121;[5, 6, 14, 18, 17, 10, 1, 12, 9, 13, 3, 8, 2, 16, 15, 7, 21, 4, 19, 20, 11];0.0;-580.9307734367231;3.873157024383545;-581.5452380952382;1;23.658690929412842;[5, 6, 14, 18, 17, 12, 9, 13, 10, 1, 16, 15, 4, 20, 3, 8, 2, 7, 21, 19, 11];-0.0010566068093476044;-581.5452380952382;1;5;104;11.649186611175537;0.001717222515240313;0.28405623715585127;0.006045361061014605;419782.0;413772.0;242.0;0.07857142857142857
21;30;624;436.0;0.019967079162597656;436.0;1;0.019650697708129883;[13, 10, 6, 3, 4, 14, 8, 20, 19, 1, 7, 18, 21, 9, 5, 17, 2, 12, 16, 15, 11];0.0;-590.862769453528;3.707634449005127;-591.0500000000002;1;33.52025485038757;[13, 10, 6, 3, 4, 8, 20, 1, 19, 7, 14, 18, 21, 5, 9, 2, 17, 12, 16, 15, 11];-0.0003167761551005066;-591.05;1;5;100;13.46181845664978;0.00041064706109505966;0.2874985314307389;0.0014283448998903441;428242.0;426130.0;102.5;0.033279220779220776
21;30;625;462.0;0.02018594741821289;462.0;1;0.019429683685302734;[1, 17, 5, 18, 8, 11, 2, 16, 19, 7, 6, 4, 14, 21, 13, 15, 10, 20, 3, 12, 9];0.0;-551.0304761904762;3.4724223613739014;-551.1452380952381;1;11.69050121307373;[1, 17, 5, 18, 8, 11, 2, 19, 7, 6, 16, 4, 3, 14, 21, 13, 15, 10, 20, 12, 9];-0.0002082244331069738;-551.1452380952381;1;4;81;4.619644403457642;0.0014823168048755386;0.2846688787789785;0.005207161426403879;423550.0;421132.0;87.0;0.028246753246753246
21;30;626;396.0;0.020122528076171875;396.0;1;0.01920795440673828;[17, 20, 11, 5, 3, 21, 15, 10, 6, 8, 9, 4, 14, 1, 16, 19, 2, 18, 12, 13, 7];0.0;-645.5018747656543;3.4199025630950928;-645.7047619047622;1;11.795209169387817;[17, 20, 21, 11, 5, 3, 15, 10, 6, 8, 9, 4, 14, 16, 12, 19, 2, 13, 1, 18, 7];-0.0003142103807775021;-645.7047619047618;1;6;118;5.731071472167969;0.0012529875337090601;0.28952780815393664;0.004327693224696639;435268.0;429738.0;112.5;0.036525974025974024
21;30;627;374.0;0.020394325256347656;374.0;1;0.019829273223876953;[16, 11, 12, 9, 21, 2, 15, 5, 10, 6, 20, 13, 4, 3, 8, 14, 1, 17, 7, 19, 18];0.0;-626.8333333333331;3.5626208782196045;-627.9619047619047;1;21.412598371505737;[11, 15, 16, 12, 5, 10, 6, 3, 20, 8, 9, 21, 2, 7, 13, 14, 4, 1, 19, 17, 18];-0.001797197282213281;-627.9619047619046;1;6;112;16.079620361328125;0.0015319367302584208;0.28355469157178115;0.005402614648224274;418922.0;413108.0;505.5;0.16412337662337662
21;30;628;540.0;0.0196380615234375;540.0;1;0.019619226455688477;[21, 2, 20, 1, 4, 10, 9, 11, 5, 3, 18, 15, 19, 13, 17, 16, 8, 6, 14, 12, 7];0.0;-516.8519274376415;3.5397722721099854;-516.988095238095;1;8.823590755462646;[2, 20, 1, 21, 4, 10, 9, 11, 5, 3, 18, 15, 19, 13, 17, 16, 8, 6, 14, 12, 7];-0.00026338672342296476;-516.9880952380952;1;5;92;2.1356334686279297;7.452085419523691e-05;0.29091579267918094;0.000256159535063185;440402.0;439484.0;61.5;0.019967532467532467
21;30;629;434.0;0.020658016204833984;434.0;1;0.01941657066345215;[16, 7, 6, 12, 20, 11, 8, 2, 10, 3, 4, 21, 14, 13, 5, 15, 9, 19, 17, 1, 18];0.0;-604.0606413994167;3.4718616008758545;-604.2476190476191;1;12.799214839935303;[16, 7, 12, 20, 8, 11, 3, 6, 2, 10, 4, 21, 14, 5, 15, 9, 19, 17, 13, 18, 1];-0.0003094387835521628;-604.247619047619;1;4;78;3.5331459045410156;0.0006947453347476706;0.28816553720569493;0.0024109244342141985;433220.0;428286.0;172.0;0.05584415584415584
21;30;630;348.0;0.020219087600708008;348.0;1;0.019608497619628906;[19, 3, 12, 14, 9, 6, 5, 20, 17, 10, 2, 16, 13, 11, 7, 18, 1, 4, 15, 8, 21];0.0;-657.786811193643;3.7237863540649414;-658.9833333333332;1;43.49779152870178;[14, 19, 6, 3, 12, 5, 20, 17, 9, 2, 16, 13, 10, 7, 1, 18, 4, 21, 15, 11, 8];-0.001815709258742415;-658.9833333333332;11;8;157;43.206759214401245;0.001642676354059458;0.28481636302278224;0.005767492908853911;421144.0;416889.99999999185;254.0;0.08246753246753247
21;40;631;406.0;0.020284175872802734;406.0;1;0.019815921783447266;[8, 11, 20, 7, 10, 6, 4, 9, 12, 3, 19, 18, 13, 21, 14, 1, 16, 15, 2, 17, 5];0.0;-876.4949795918367;4.9819655418396;-877.7690476190476;1;40.40930938720703;[10, 11, 6, 3, 20, 7, 18, 13, 8, 4, 21, 19, 9, 1, 12, 14, 16, 15, 2, 17, 5];-0.0014514843405184497;-877.7690476190475;1;6;163;18.507529497146606;0.0030277476666783487;0.27912386101258174;0.010847326544189177;538802.0;529548.0;524.0;0.17012987012987013
21;40;632;522.0;0.02039337158203125;522.0;1;0.020370960235595703;[3, 14, 17, 8, 1, 11, 6, 9, 2, 5, 10, 19, 20, 21, 15, 7, 18, 4, 13, 12, 16];0.0;-757.1955026455025;5.0290186405181885;-757.2738095238096;1;14.23430585861206;[3, 14, 1, 17, 8, 11, 6, 9, 19, 2, 20, 21, 5, 7, 15, 18, 10, 13, 12, 4, 16];-0.00010340629415972469;-757.2738095238094;1;4;112;8.13868522644043;0.0029925831302993755;0.27872696886991255;0.010736611324094992;536868.0;531860.0;161.0;0.05227272727272727
21;40;633;690.0;0.020173072814941406;690.0;1;0.0195620059967041;[6, 4, 17, 2, 13, 20, 11, 5, 3, 1, 19, 16, 9, 7, 12, 21, 15, 18, 8, 10, 14];0.0;-660.7195238095236;4.805751085281372;-661.2428571428584;1;24.60591769218445;[6, 4, 17, 2, 13, 3, 20, 11, 1, 19, 16, 15, 5, 9, 7, 12, 21, 18, 8, 10, 14];-0.0007914389209374706;-661.2428571428572;1;7;161;12.068310976028442;7.878457904397784e-05;0.2836638473198736;0.0002777392317997309;562898.0;561109.9999999995;132.5;0.04301948051948052
21;40;634;550.0;0.019991397857666016;550.0;1;0.019538164138793945;[9, 1, 2, 14, 20, 13, 11, 12, 15, 7, 21, 10, 8, 16, 18, 4, 19, 17, 6, 5, 3];0.0;-787.5383928571425;4.999953031539917;-787.7904761904763;1;32.628565549850464;[9, 1, 2, 14, 20, 12, 13, 11, 10, 15, 7, 21, 8, 16, 18, 4, 19, 17, 6, 5, 3];-0.0003199877898407699;-787.7904761904757;1;5;126;12.99704885482788;0.00019296144743774502;0.2834319544678475;0.0006808034323442332;557450.0;555501.9999999998;69.0;0.022402597402597403
21;40;635;394.0;0.019995689392089844;394.0;1;0.01961064338684082;[19, 13, 17, 3, 1, 20, 12, 11, 14, 2, 16, 10, 9, 7, 6, 8, 5, 4, 21, 15, 18];0.0;-914.1368288444938;5.291072607040405;-915.7619047619046;1;91.20817303657532;[19, 13, 3, 1, 20, 2, 17, 11, 16, 10, 12, 14, 9, 7, 6, 8, 5, 4, 21, 15, 18];-0.0017745616070732328;-915.7619047619046;3;6;150;25.649216651916504;0.0010768505691315378;0.28109460406735204;0.003830918678444349;546964.0;543780.0;185.5;0.060227272727272727
21;40;636;476.0;0.020582199096679688;476.0;1;0.01994776725769043;[12, 11, 5, 6, 15, 17, 14, 16, 10, 21, 4, 3, 20, 9, 1, 18, 2, 13, 8, 19, 7];0.0;-894.6218376697756;4.7802534103393555;-895.2761904761905;1;21.827024698257446;[16, 12, 11, 5, 15, 14, 10, 21, 4, 3, 20, 9, 6, 17, 1, 18, 2, 13, 8, 19, 7];-0.0007308949052547975;-895.2761904761904;1;5;137;8.91904878616333;0.0012688217922950384;0.28704744614040467;0.004420251109547983;572980.0;566982.0;364.0;0.11818181818181818
21;40;637;566.0;0.020343780517578125;566.0;1;0.019980192184448242;[6, 5, 1, 11, 10, 20, 12, 13, 8, 14, 21, 7, 4, 2, 16, 17, 9, 15, 18, 19, 3];0.0;-726.7832882809084;4.942465543746948;-726.9476190476194;1;26.52204203605652;[11, 6, 5, 1, 10, 20, 12, 8, 14, 2, 13, 21, 7, 4, 16, 9, 17, 15, 18, 19, 3];-0.00022605585657764493;-726.9476190476188;1;6;161;10.948558807373047;0.0006442224505822658;0.27775814952880185;0.0023193647123411;539308.0;537566.0;141.0;0.04577922077922078
21;40;638;608.0;0.019995927810668945;608.0;1;0.019490718841552734;[12, 3, 7, 19, 20, 10, 1, 13, 18, 6, 17, 9, 4, 11, 8, 2, 21, 16, 5, 14, 15];0.0;-765.7029327610868;4.782266855239868;-765.897619047619;1;21.840047359466553;[12, 6, 3, 7, 20, 10, 17, 19, 1, 9, 13, 18, 2, 21, 4, 11, 16, 8, 5, 14, 15];-0.00025419361764600357;-765.8976190476191;1;5;131;9.476682901382446;0.0017851327560607366;0.2882697825148281;0.006192576760864321;574816.0;568088.0;321.5;0.10438311688311688
21;40;639;366.0;0.020502090454101562;366.0;1;0.019893407821655273;[11, 5, 18, 3, 4, 10, 19, 15, 9, 12, 7, 1, 20, 17, 21, 6, 13, 16, 8, 14, 2];0.0;-906.1847531096869;5.323310136795044;-906.6000000000001;1;28.841925621032715;[11, 5, 18, 3, 4, 9, 20, 10, 19, 12, 15, 17, 7, 21, 6, 13, 1, 16, 8, 14, 2];-0.0004580265721523258;-906.5999999999998;1;6;155;13.997966527938843;0.0005381006763467422;0.2753159697001141;0.001954484067643676;530644.0;528216.0;189.5;0.061525974025974026
21;40;640;282.0;0.020331144332885742;282.0;1;0.0196533203125;[17, 5, 18, 10, 15, 6, 21, 19, 11, 12, 3, 9, 4, 13, 20, 14, 8, 2, 7, 16, 1];0.0;-1014.4609359739028;5.066725969314575;-1015.3309523809523;1;67.39376020431519;[17, 5, 18, 15, 10, 6, 21, 19, 3, 11, 12, 9, 4, 13, 14, 20, 2, 8, 7, 16, 1];-0.0008568796263025424;-1015.3309523809523;5;8;193;39.386117696762085;0.0003794438784605614;0.2791820703476495;0.001359126959650602;540786.0;538580.0;55.5;0.01801948051948052
21;50;641;568.0;0.020017385482788086;568.0;1;0.019352436065673828;[9, 3, 16, 17, 11, 20, 6, 4, 19, 15, 18, 5, 21, 8, 14, 1, 13, 2, 10, 7, 12];0.0;-1104.1119047619045;5.99853777885437;-1104.1119047619045;1;7.061494827270508;[9, 3, 16, 17, 11, 20, 4, 19, 15, 5, 6, 18, 21, 8, 1, 14, 2, 13, 7, 10, 12];0.0;-1104.1119047619047;1;5;138;0.5421993732452393;0.0006013293674238529;0.2828541476144804;0.0021259344170672803;697466.0;694725.9999999974;83.5;0.02711038961038961
21;50;642;442.0;0.020416736602783203;442.0;1;0.019576311111450195;[19, 16, 17, 11, 3, 13, 21, 18, 4, 14, 7, 8, 10, 9, 5, 15, 6, 20, 12, 1, 2];0.0;-1252.9262761659932;6.343541860580444;-1254.064285714286;1;41.79099631309509;[16, 18, 17, 11, 3, 7, 13, 19, 10, 21, 4, 8, 9, 5, 14, 15, 6, 12, 20, 1, 2];-0.0009074571066702841;-1254.0642857142852;3;7;215;14.420046329498291;0.002378157641290346;0.28741781155170093;0.008274218039763208;710646.0;701417.9999999739;375.5;0.12191558441558442
21;50;643;468.0;0.020436525344848633;468.0;1;0.019509315490722656;[17, 13, 8, 12, 5, 16, 7, 3, 11, 9, 6, 1, 19, 18, 10, 4, 20, 21, 15, 14, 2];0.0;-1091.2967792261325;7.6044697761535645;-1094.007142857143;5;178.60123419761658;[16, 17, 13, 8, 12, 5, 7, 3, 9, 11, 6, 1, 18, 10, 21, 15, 4, 2, 19, 20, 14];-0.002477464291441467;-1094.0071428571428;13;7;228;45.21226978302002;0.0017316047461289896;0.2752579903818405;0.00629084279706791;653362.0;647026.0;191.0;0.06201298701298701
21;50;644;506.0;0.020451068878173828;506.0;1;0.0196835994720459;[3, 11, 15, 20, 5, 7, 21, 14, 10, 6, 2, 17, 12, 19, 16, 1, 13, 18, 4, 8, 9];0.0;-1129.6596555814149;6.549910545349121;-1131.3357142857142;3;67.1561803817749;[3, 11, 15, 20, 5, 14, 10, 2, 17, 12, 1, 7, 13, 21, 6, 16, 18, 4, 19, 8, 9];-0.0014814866030792295;-1131.3357142857144;3;6;202;21.190144062042236;0.0008244609830102556;0.2802563079304443;0.002941810620065955;683310.0;676834.0;300.0;0.09740259740259741
21;50;645;598.0;0.019890785217285156;598.0;1;0.019187211990356445;[21, 16, 1, 12, 4, 3, 8, 10, 9, 2, 20, 18, 5, 11, 19, 7, 17, 14, 15, 13, 6];0.0;-1045.0328423098558;6.471823453903198;-1046.3309523809514;1;51.736621141433716;[21, 16, 1, 12, 4, 3, 8, 10, 9, 2, 5, 20, 11, 18, 7, 19, 14, 17, 13, 15, 6];-0.0012406304794307932;-1046.3309523809523;5;7;217;23.106797218322754;0.0008285207424045815;0.28156054819160203;0.0029426023913008328;686254.0;683126.0;46.0;0.014935064935064935
21;50;646;440.0;0.020669937133789062;440.0;1;0.02010059356689453;[1, 4, 21, 15, 9, 20, 19, 10, 17, 14, 2, 16, 12, 13, 6, 18, 7, 8, 11, 3, 5];0.0;-1202.2899047619046;6.353020191192627;-1202.9190476190472;1;36.811296224594116;[1, 21, 9, 20, 19, 15, 4, 10, 17, 16, 14, 2, 12, 13, 6, 18, 7, 8, 11, 3, 5];-0.0005230134632815409;-1202.919047619048;1;4;137;9.825282335281372;0.0009548693207712677;0.281165425523629;0.0033961121606362692;685880.0;683366.0000000123;172.5;0.056006493506493504
21;50;647;884.0;0.020483016967773438;884.0;1;0.020121335983276367;[11, 17, 18, 6, 8, 2, 4, 3, 19, 12, 7, 5, 15, 10, 1, 21, 14, 13, 20, 16, 9];0.0;-851.5143755615451;6.107283592224121;-851.6714285714284;1;17.427457332611084;[11, 17, 18, 6, 8, 2, 4, 19, 12, 7, 5, 15, 3, 10, 1, 21, 14, 13, 20, 16, 9];-0.00018440563416188827;-851.6714285714285;1;4;135;3.059418201446533;0.00041506820655856647;0.28826502161991646;0.0014398840491505857;723732.0;722152.0;65.0;0.021103896103896104
21;50;648;684.0;0.019832849502563477;684.0;1;0.01894545555114746;[9, 4, 10, 7, 17, 11, 8, 1, 19, 14, 6, 2, 16, 5, 12, 20, 18, 13, 21, 15, 3];0.0;-966.3646548541896;6.512344598770142;-967.2428571428572;1;41.296114444732666;[9, 4, 10, 7, 8, 1, 17, 6, 14, 2, 11, 16, 5, 12, 19, 20, 18, 13, 21, 15, 3];-0.0009079439379493515;-967.2428571428572;5;5;160;11.833273887634277;0.00032060860673832625;0.2827287328653174;0.0011339795693529797;688272.0;682683.9999999994;194.5;0.06314935064935065
21;50;649;590.0;0.020768165588378906;590.0;1;0.020151615142822266;[15, 5, 3, 19, 18, 9, 14, 2, 1, 20, 4, 17, 8, 16, 12, 7, 6, 13, 10, 21, 11];0.0;-1072.2945520581113;6.525117874145508;-1073.8976190476192;1;53.820096492767334;[3, 15, 19, 18, 9, 5, 14, 2, 1, 20, 4, 17, 8, 16, 7, 6, 13, 21, 12, 10, 11];-0.0014927558838705446;-1073.8976190476194;3;5;175;10.897411584854126;0.000647630496124707;0.28294035043381316;0.0022889294338249715;694122.0;691306.0;127.0;0.041233766233766234
21;50;650;680.0;0.019889354705810547;680.0;1;0.01919722557067871;[9, 2, 13, 5, 14, 6, 11, 10, 7, 21, 4, 3, 19, 1, 18, 15, 17, 8, 20, 16, 12];0.0;-910.0452380952382;6.542923450469971;-911.354761904762;1;54.46144247055054;[9, 2, 13, 5, 14, 6, 11, 10, 7, 21, 3, 18, 4, 19, 1, 15, 17, 8, 20, 16, 12];-0.0014368979724062036;-911.354761904762;3;6;198;15.401657581329346;0.00015354901622632866;0.2752873451044085;0.000557777242423156;662890.0;661784.0;40.0;0.012987012987012988
21;60;651;626.0;0.020459651947021484;626.0;1;0.019661903381347656;[5, 12, 8, 2, 21, 6, 1, 20, 17, 4, 10, 7, 14, 18, 13, 15, 9, 19, 11, 3, 16];0.0;-1233.5645939193855;7.900222539901733;-1235.7452380952386;9;147.35675358772278;[5, 12, 8, 2, 21, 6, 4, 1, 20, 10, 17, 14, 13, 15, 7, 18, 9, 19, 11, 3, 16];-0.0017646389471136503;-1235.7452380952384;11;8;291;42.415151834487915;0.0003616816169770276;0.2723564921276855;0.0013279713442904272;775884.0;771782.0000000009;101.0;0.03279220779220779
21;60;652;424.0;0.019968748092651367;424.0;1;0.019712448120117188;[9, 19, 17, 18, 7, 10, 5, 14, 16, 8, 4, 2, 20, 13, 15, 3, 12, 1, 21, 11, 6];0.0;-1498.4683877978973;7.880376577377319;-1500.9357142857143;1;105.30025029182434;[9, 19, 17, 18, 7, 14, 16, 10, 8, 5, 4, 2, 13, 12, 15, 1, 3, 21, 11, 20, 6];-0.0016438588703922008;-1500.935714285714;3;7;263;28.841994047164917;0.0004079669155110377;0.27718609913878717;0.001471815927200478;802418.0;796535.9999999895;149.0;0.04837662337662338
21;60;653;422.0;0.020449161529541016;422.0;1;0.019774198532104492;[2, 17, 14, 21, 9, 12, 5, 16, 20, 6, 18, 10, 8, 4, 1, 15, 19, 7, 13, 11, 3];0.0;-1444.2965689814257;8.254590272903442;-1446.6452380952376;1;94.63089990615845;[2, 17, 14, 21, 20, 9, 12, 5, 18, 10, 8, 4, 1, 15, 19, 7, 13, 16, 11, 6, 3];-0.0016235280440312083;-1446.6452380952373;3;6;242;26.729406595230103;0.000654400602396521;0.27374824602534853;0.00239051980021061;779390.0;773846.0;270.5;0.08782467532467532
21;60;654;582.0;0.02033710479736328;582.0;1;0.019952058792114258;[21, 1, 12, 5, 11, 17, 4, 15, 8, 16, 3, 14, 2, 20, 6, 18, 10, 19, 9, 13, 7];0.0;-1333.4161292148528;8.02855896949768;-1336.2714285714283;11;187.38708353042603;[21, 1, 12, 5, 11, 17, 4, 15, 6, 8, 16, 3, 18, 14, 2, 19, 20, 10, 9, 13, 7];-0.0021367660009223854;-1336.2714285714278;25;9;297;60.78312158584595;0.00015777680931039484;0.27769962873024634;0.0005681563566786656;799134.0;795454.0;110.0;0.03571428571428571
21;60;655;520.0;0.020229101181030273;520.0;1;0.019977569580078125;[17, 13, 11, 12, 10, 14, 16, 5, 1, 15, 2, 18, 3, 19, 20, 9, 6, 21, 4, 8, 7];0.0;-1409.9460763409838;7.783294677734375;-1411.2071428571423;1;72.16903781890869;[11, 17, 12, 14, 13, 3, 10, 5, 1, 15, 2, 19, 18, 9, 8, 6, 21, 16, 20, 4, 7];-0.0008936083710612275;-1411.2071428571428;3;7;265;21.205700159072876;0.002750162203151496;0.2797062826409698;0.009832321881312894;809948.0;801682.0;375.5;0.12191558441558442
21;60;656;482.0;0.020136117935180664;482.0;1;0.019771337509155273;[5, 21, 2, 13, 8, 9, 12, 10, 7, 14, 6, 17, 16, 20, 11, 18, 3, 19, 4, 15, 1];0.0;-1398.4771349590283;8.125583171844482;-1399.883333333333;5;96.91280174255371;[21, 2, 8, 5, 9, 13, 12, 10, 7, 14, 6, 17, 16, 11, 18, 20, 3, 19, 4, 15, 1];-0.0010045111194776357;-1399.883333333333;5;8;295;42.09847950935364;0.00037681861965843666;0.27435981834571194;0.0013734468185994339;784350.0;782730.0;113.0;0.03668831168831169
